date_time,EMA_now,EMA_30min,EMA_60min,EMA_90min,EMA_120min,EMA_150min,EMA_180min,EMA_210min,EMA_240min,Iradiance,Temperature,Power,Power_30min,Power_60min,Power_90min,Power_120min,Power_150min,Power_180min,Power_210min,Power_240min
2017-03-04 19:00:00,0,0,0,0,0,0,0,0,0,0,28.77272727,0,0,0,0,0,0,0,0,0
2017-03-04 19:30:00,0,0,0,0,0,0,0,0,0,0,28.58181818,0,0,0,0,0,0,0,0,0
2017-03-04 20:00:00,0,0,0,0,0,0,0,0,0,0,28.4,0,0,0,0,0,0,0,0,0
2017-03-04 20:30:00,0,0,0,0,0,0,0,0,0,0,28.40909091,0,0,0,0,0,0,0,0,0
2017-03-04 21:00:00,0,0,0,0,0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,0,0
2017-03-04 21:30:00,0,0,0,0,0,0,0,0,0,0,28.28181818,0,0,0,0,0,0,0,0,0
2017-03-04 22:00:00,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0
2017-03-04 22:30:00,0,0,0,0,0,0,0,0,0,0,28.59292929,0,0,0,0,0,0,0,0,0
2017-03-04 23:00:00,0,0,0,0,0,0,0,0,0,0,28.72525253,0,0,0,0,0,0,0,0,0
2017-03-04 23:30:00,0,0,0,0,0,0,0,0,0,0,28.493647,0,0,0,0,0,0,0,0,0
2017-03-05 00:00:00,0,0,0,0,0,0,0,0,0,0,28.09090909,0,0,0,0,0,0,0,0,0
2017-03-05 00:30:00,0,0,0,0,0,0,0,0,0,0,28.05454545,0,0,0,0,0,0,0,0,0
2017-03-05 01:00:00,0,0,0,0,0,0,0,0,0,0,28.01818182,0,0,0,0,0,0,0,0,0
2017-03-05 01:30:00,0,0,0,0,0,0,0,0,0,0,27.97272727,0,0,0,0,0,0,0,0,0
2017-03-05 02:00:00,0,0,0,0,0,0,0,0,0,0,27.85454545,0,0,0,0,0,0,0,0,0
2017-03-05 02:30:00,0,0,0,0,0,0,0,0,2.169772618,0,27.79090909,0,0,0,0,0,0,0,0,0
2017-03-05 03:00:00,0,0,0,0,0,0,0,2.169772618,31.9177255,0,27.70909091,0,0,0,0,0,0,0,0,0.087272727
2017-03-05 03:30:00,0,0,0,0,0,0,2.169772618,31.9177255,99.03746143,0,27.61818182,0,0,0,0,0,0,0,0.087272727,0.469090909
2017-03-05 04:00:00,0,0,0,0,0,2.169772618,31.9177255,99.03746143,183.9401944,0,27.58181818,0,0,0,0,0,0,0.087272727,0.469090909,1.047272727
2017-03-05 04:30:00,0,0,0,0,2.169772618,31.9177255,99.03746143,183.9401944,279.4823109,0,27.55454545,0,0,0,0,0,0.087272727,0.469090909,1.047272727,1.745454545
2017-03-05 05:00:00,0,0,0,2.169772618,31.9177255,99.03746143,183.9401944,279.4823109,386.4898373,0,27.52727273,0,0,0,0,0.087272727,0.469090909,1.047272727,1.745454545,2.4
2017-03-05 05:30:00,0,0,2.169772618,31.9177255,99.03746143,183.9401944,279.4823109,386.4898373,488.438146,0,27.5,0,0,0,0.087272727,0.469090909,1.047272727,1.745454545,2.4,3.032727273
2017-03-05 06:00:00,0,2.169772618,31.9177255,99.03746143,183.9401944,279.4823109,386.4898373,488.438146,554.6935261,0,27.5,0,0,0.087272727,0.469090909,1.047272727,1.745454545,2.4,3.032727273,3.556363636
2017-03-05 06:30:00,2.169772618,31.9177255,99.03746143,183.9401944,279.4823109,386.4898373,488.438146,554.6935261,655.972597,2.090909091,27.49090909,0,0.087272727,0.469090909,1.047272727,1.745454545,2.4,3.032727273,3.556363636,3.96
2017-03-05 07:00:00,31.9177255,99.03746143,183.9401944,279.4823109,386.4898373,488.438146,554.6935261,655.972597,578.4109854,31.81818182,27.56363636,0.087272727,0.469090909,1.047272727,1.745454545,2.4,3.032727273,3.556363636,3.96,3.272727273
2017-03-05 07:30:00,99.03746143,183.9401944,279.4823109,386.4898373,488.438146,554.6935261,655.972597,578.4109854,674.8496181,100,27.88181818,0.469090909,1.047272727,1.745454545,2.4,3.032727273,3.556363636,3.96,3.272727273,4.352727273
2017-03-05 08:00:00,183.9401944,279.4823109,386.4898373,488.438146,554.6935261,655.972597,578.4109854,674.8496181,485.4979084,188.9090909,28.55454545,1.047272727,1.745454545,2.4,3.032727273,3.556363636,3.96,3.272727273,4.352727273,3.583636364
2017-03-05 08:30:00,279.4823109,386.4898373,488.438146,554.6935261,655.972597,578.4109854,674.8496181,485.4979084,629.4773369,287.7272727,29.25454545,1.745454545,2.4,3.032727273,3.556363636,3.96,3.272727273,4.352727273,3.583636364,3.578181818
2017-03-05 09:00:00,386.4898373,488.438146,554.6935261,655.972597,578.4109854,674.8496181,485.4979084,629.4773369,605.1938321,387.7272727,29.98181818,2.4,3.032727273,3.556363636,3.96,3.272727273,4.352727273,3.583636364,3.578181818,4.461818182
2017-03-05 09:30:00,488.438146,554.6935261,655.972597,578.4109854,674.8496181,485.4979084,629.4773369,605.1938321,648.4088673,485.2727273,30.57272727,3.032727273,3.556363636,3.96,3.272727273,4.352727273,3.583636364,3.578181818,4.461818182,4.2
2017-03-05 10:00:00,554.6935261,655.972597,578.4109854,674.8496181,485.4979084,629.4773369,605.1938321,648.4088673,651.8980477,561.3636364,30.92727273,3.556363636,3.96,3.272727273,4.352727273,3.583636364,3.578181818,4.461818182,4.2,4.32
2017-03-05 10:30:00,655.972597,578.4109854,674.8496181,485.4979084,629.4773369,605.1938321,648.4088673,651.8980477,649.9961752,660.4545455,31.25454545,3.96,3.272727273,4.352727273,3.583636364,3.578181818,4.461818182,4.2,4.32,4.014545455
2017-03-05 11:00:00,578.4109854,674.8496181,485.4979084,629.4773369,605.1938321,648.4088673,651.8980477,649.9961752,576.3766998,562.5909091,31.24545455,3.272727273,4.352727273,3.583636364,3.578181818,4.461818182,4.2,4.32,4.014545455,3.643636364
2017-03-05 11:30:00,674.8496181,485.4979084,629.4773369,605.1938321,648.4088673,651.8980477,649.9961752,576.3766998,480.6953589,675.1363636,31.93636364,4.352727273,3.583636364,3.578181818,4.461818182,4.2,4.32,4.014545455,3.643636364,3.043636364
2017-03-05 12:00:00,485.4979084,629.4773369,605.1938321,648.4088673,651.8980477,649.9961752,576.3766998,480.6953589,384.0607487,478.5909091,31.71363636,3.583636364,3.578181818,4.461818182,4.2,4.32,4.014545455,3.643636364,3.043636364,2.116363636
2017-03-05 12:30:00,629.4773369,605.1938321,648.4088673,651.8980477,649.9961752,576.3766998,480.6953589,384.0607487,273.8965739,609.1363636,31.84545455,3.578181818,4.461818182,4.2,4.32,4.014545455,3.643636364,3.043636364,2.116363636,0.676363636
2017-03-05 13:00:00,605.1938321,648.4088673,651.8980477,649.9961752,576.3766998,480.6953589,384.0607487,273.8965739,176.2473966,582.4090909,31.87727273,4.461818182,4.2,4.32,4.014545455,3.643636364,3.043636364,2.116363636,0.676363636,0.436363636
2017-03-05 13:30:00,648.4088673,651.8980477,649.9961752,576.3766998,480.6953589,384.0607487,273.8965739,176.2473966,79.73842487,645.0454545,32.25,4.2,4.32,4.014545455,3.643636364,3.043636364,2.116363636,0.676363636,0.436363636,0.283636364
2017-03-05 14:00:00,651.8980477,649.9961752,576.3766998,480.6953589,384.0607487,273.8965739,176.2473966,79.73842487,24.80849559,643.4545455,32.83181818,4.32,4.014545455,3.643636364,3.043636364,2.116363636,0.676363636,0.436363636,0.283636364,0.054545455
2017-03-05 14:30:00,649.9961752,576.3766998,480.6953589,384.0607487,273.8965739,176.2473966,79.73842487,24.80849559,1.706943665,650.6363636,32.80454545,4.014545455,3.643636364,3.043636364,2.116363636,0.676363636,0.436363636,0.283636364,0.054545455,0
2017-03-05 15:00:00,576.3766998,480.6953589,384.0607487,273.8965739,176.2473966,79.73842487,24.80849559,1.706943665,0,579.1818182,32.73636364,3.643636364,3.043636364,2.116363636,0.676363636,0.436363636,0.283636364,0.054545455,0,0
2017-03-05 15:30:00,480.6953589,384.0607487,273.8965739,176.2473966,79.73842487,24.80849559,1.706943665,0,0,484.1818182,33,3.043636364,2.116363636,0.676363636,0.436363636,0.283636364,0.054545455,0,0,0
2017-03-05 16:00:00,384.0607487,273.8965739,176.2473966,79.73842487,24.80849559,1.706943665,0,0,0,389.2727273,32.74545455,2.116363636,0.676363636,0.436363636,0.283636364,0.054545455,0,0,0,0
2017-03-05 16:30:00,273.8965739,176.2473966,79.73842487,24.80849559,1.706943665,0,0,0,0,278.1818182,32.41818182,0.676363636,0.436363636,0.283636364,0.054545455,0,0,0,0,0
2017-03-05 17:00:00,176.2473966,79.73842487,24.80849559,1.706943665,0,0,0,0,0,180.1818182,31.75454545,0.436363636,0.283636364,0.054545455,0,0,0,0,0,0
2017-03-05 17:30:00,79.73842487,24.80849559,1.706943665,0,0,0,0,0,0,80.18181818,30.6,0.283636364,0.054545455,0,0,0,0,0,0,0
2017-03-05 18:00:00,24.80849559,1.706943665,0,0,0,0,0,0,0,24.72727273,29.7,0.054545455,0,0,0,0,0,0,0,0
2017-03-05 18:30:00,1.706943665,0,0,0,0,0,0,0,0,1.727272727,28.99090909,0,0,0,0,0,0,0,0,0
2017-03-05 19:00:00,0,0,0,0,0,0,0,0,0,0,28.61818182,0,0,0,0,0,0,0,0,0
2017-03-05 19:30:00,0,0,0,0,0,0,0,0,0,0,28.53636364,0,0,0,0,0,0,0,0,0
2017-03-05 20:00:00,0,0,0,0,0,0,0,0,0,0,28.50909091,0,0,0,0,0,0,0,0,0
2017-03-05 20:30:00,0,0,0,0,0,0,0,0,0,0,28.47272727,0,0,0,0,0,0,0,0,0
2017-03-05 21:00:00,0,0,0,0,0,0,0,0,0,0,28.38181818,0,0,0,0,0,0,0,0,0
2017-03-05 21:30:00,0,0,0,0,0,0,0,0,0,0,28.21818182,0,0,0,0,0,0,0,0,0
2017-03-05 22:00:00,0,0,0,0,0,0,0,0,0,0,28.23939394,0,0,0,0,0,0,0,0,0
2017-03-05 22:30:00,0,0,0,0,0,0,0,0,0,0,28.85190137,0,0,0,0,0,0,0,0,0
2017-03-05 23:00:00,0,0,0,0,0,0,0,0,0,0,28.7459893,0,0,0,0,0,0,0,0,0
2017-03-05 23:30:00,0,0,0,0,0,0,0,0,0,0,28.18395722,0,0,0,0,0,0,0,0,0
2017-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,28.01818182,0,0,0,0,0,0,0,0,0
2017-03-06 00:30:00,0,0,0,0,0,0,0,0,0,0,27.99090909,0,0,0,0,0,0,0,0,0
2017-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,27.91818182,0,0,0,0,0,0,0,0,0
2017-03-06 01:30:00,0,0,0,0,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0
2017-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,27.85454545,0,0,0,0,0,0,0,0,0
2017-03-06 02:30:00,0,0,0,0,0,0,0,0,2.180613625,0,27.90909091,0,0,0,0,0,0,0,0,0
2017-03-06 03:00:00,0,0,0,0,0,0,0,2.180613625,32.646318,0,27.87272727,0,0,0,0,0,0,0,0,0.054545455
2017-03-06 03:30:00,0,0,0,0,0,0,2.180613625,32.646318,91.88556432,0,27.88181818,0,0,0,0,0,0,0,0.054545455,0.48
2017-03-06 04:00:00,0,0,0,0,0,2.180613625,32.646318,91.88556432,161.1667467,0,27.85454545,0,0,0,0,0,0,0.054545455,0.48,0.818181818
2017-03-06 04:30:00,0,0,0,0,2.180613625,32.646318,91.88556432,161.1667467,290.3391402,0,27.79318182,0,0,0,0,0,0.054545455,0.48,0.818181818,1.636363636
2017-03-06 05:00:00,0,0,0,2.180613625,32.646318,91.88556432,161.1667467,290.3391402,338.7580746,0,27.61534091,0,0,0,0,0.054545455,0.48,0.818181818,1.636363636,1.887272727
2017-03-06 05:30:00,0,0,2.180613625,32.646318,91.88556432,161.1667467,290.3391402,338.7580746,508.3347237,0,27.55401515,0,0,0,0.054545455,0.48,0.818181818,1.636363636,1.887272727,3.087272727
2017-03-06 06:00:00,0,2.180613625,32.646318,91.88556432,161.1667467,290.3391402,338.7580746,508.3347237,567.1602617,0,27.8,0,0,0.054545455,0.48,0.818181818,1.636363636,1.887272727,3.087272727,3.523636364
2017-03-06 06:30:00,2.180613625,32.646318,91.88556432,161.1667467,290.3391402,338.7580746,508.3347237,567.1602617,629.0790779,2.181818182,27.86363636,0,0.054545455,0.48,0.818181818,1.636363636,1.887272727,3.087272727,3.523636364,4.156363636
2017-03-06 07:00:00,32.646318,91.88556432,161.1667467,290.3391402,338.7580746,508.3347237,567.1602617,629.0790779,708.9501895,32.72727273,28.07272727,0.054545455,0.48,0.818181818,1.636363636,1.887272727,3.087272727,3.523636364,4.156363636,4.429090909
2017-03-06 07:30:00,91.88556432,161.1667467,290.3391402,338.7580746,508.3347237,567.1602617,629.0790779,708.9501895,763.1849618,91.09090909,28.32727273,0.48,0.818181818,1.636363636,1.887272727,3.087272727,3.523636364,4.156363636,4.429090909,4.745454545
2017-03-06 08:00:00,161.1667467,290.3391402,338.7580746,508.3347237,567.1602617,629.0790779,708.9501895,763.1849618,616.7770636,158.6363636,28.64545455,0.818181818,1.636363636,1.887272727,3.087272727,3.523636364,4.156363636,4.429090909,4.745454545,3.938181818
2017-03-06 08:30:00,290.3391402,338.7580746,508.3347237,567.1602617,629.0790779,708.9501895,763.1849618,616.7770636,733.2840973,291.5454545,29.49090909,1.636363636,1.887272727,3.087272727,3.523636364,4.156363636,4.429090909,4.745454545,3.938181818,4.690909091
2017-03-06 09:00:00,338.7580746,508.3347237,567.1602617,629.0790779,708.9501895,763.1849618,616.7770636,733.2840973,707.3739287,333.4545455,30.08181818,1.887272727,3.087272727,3.523636364,4.156363636,4.429090909,4.745454545,3.938181818,4.690909091,4.374545455
2017-03-06 09:30:00,508.3347237,567.1602617,629.0790779,708.9501895,763.1849618,616.7770636,733.2840973,707.3739287,728.5499776,510.5454545,30.96363636,3.087272727,3.523636364,4.156363636,4.429090909,4.745454545,3.938181818,4.690909091,4.374545455,4.549090909
2017-03-06 10:00:00,567.1602617,629.0790779,708.9501895,763.1849618,616.7770636,733.2840973,707.3739287,728.5499776,687.9898048,568.5454545,32.03636364,3.523636364,4.156363636,4.429090909,4.745454545,3.938181818,4.690909091,4.374545455,4.549090909,4.309090909
2017-03-06 10:30:00,629.0790779,708.9501895,763.1849618,616.7770636,733.2840973,707.3739287,728.5499776,687.9898048,636.0905266,626.0909091,32.20909091,4.156363636,4.429090909,4.745454545,3.938181818,4.690909091,4.374545455,4.549090909,4.309090909,3.992727273
2017-03-06 11:00:00,708.9501895,763.1849618,616.7770636,733.2840973,707.3739287,728.5499776,687.9898048,636.0905266,560.6558518,723.4545455,33.12727273,4.429090909,4.745454545,3.938181818,4.690909091,4.374545455,4.549090909,4.309090909,3.992727273,3.556363636
2017-03-06 11:30:00,763.1849618,616.7770636,733.2840973,707.3739287,728.5499776,687.9898048,636.0905266,560.6558518,480.7649904,773,34.10454545,4.745454545,3.938181818,4.690909091,4.374545455,4.549090909,4.309090909,3.992727273,3.556363636,2.978181818
2017-03-06 12:00:00,616.7770636,733.2840973,707.3739287,728.5499776,687.9898048,636.0905266,560.6558518,480.7649904,381.6333476,631.3636364,34.23181818,3.938181818,4.690909091,4.374545455,4.549090909,4.309090909,3.992727273,3.556363636,2.978181818,2.061818182
2017-03-06 12:30:00,733.2840973,707.3739287,728.5499776,687.9898048,636.0905266,560.6558518,480.7649904,381.6333476,288.5532938,744.8181818,34.99090909,4.690909091,4.374545455,4.549090909,4.309090909,3.992727273,3.556363636,2.978181818,2.061818182,0.665454545
2017-03-06 13:00:00,707.3739287,728.5499776,687.9898048,636.0905266,560.6558518,480.7649904,381.6333476,288.5532938,186.0065578,718.7272727,35.12727273,4.374545455,4.549090909,4.309090909,3.992727273,3.556363636,2.978181818,2.061818182,0.665454545,0.414545455
2017-03-06 13:30:00,728.5499776,687.9898048,636.0905266,560.6558518,480.7649904,381.6333476,288.5532938,186.0065578,71.3829334,737.4545455,34.95454545,4.549090909,4.309090909,3.992727273,3.556363636,2.978181818,2.061818182,0.665454545,0.414545455,0.229090909
2017-03-06 14:00:00,687.9898048,636.0905266,560.6558518,480.7649904,381.6333476,288.5532938,186.0065578,71.3829334,25.79903138,692,34.61818182,4.309090909,3.992727273,3.556363636,2.978181818,2.061818182,0.665454545,0.414545455,0.229090909,0.065454545
2017-03-06 14:30:00,636.0905266,560.6558518,480.7649904,381.6333476,288.5532938,186.0065578,71.3829334,25.79903138,2.13433073,634.5454545,34.00909091,3.992727273,3.556363636,2.978181818,2.061818182,0.665454545,0.414545455,0.229090909,0.065454545,0
2017-03-06 15:00:00,560.6558518,480.7649904,381.6333476,288.5532938,186.0065578,71.3829334,25.79903138,2.13433073,0,558.9090909,34.19090909,3.556363636,2.978181818,2.061818182,0.665454545,0.414545455,0.229090909,0.065454545,0,0
2017-03-06 15:30:00,480.7649904,381.6333476,288.5532938,186.0065578,71.3829334,25.79903138,2.13433073,0,0,480.7727273,33.64545455,2.978181818,2.061818182,0.665454545,0.414545455,0.229090909,0.065454545,0,0,0
2017-03-06 16:00:00,381.6333476,288.5532938,186.0065578,71.3829334,25.79903138,2.13433073,0,0,0,381.3636364,33.07272727,2.061818182,0.665454545,0.414545455,0.229090909,0.065454545,0,0,0,0
2017-03-06 16:30:00,288.5532938,186.0065578,71.3829334,25.79903138,2.13433073,0,0,0,0,290.1818182,34.32727273,0.665454545,0.414545455,0.229090909,0.065454545,0,0,0,0,0
2017-03-06 17:00:00,186.0065578,71.3829334,25.79903138,2.13433073,0,0,0,0,0,187.0909091,33.36363636,0.414545455,0.229090909,0.065454545,0,0,0,0,0,0
2017-03-06 17:30:00,71.3829334,25.79903138,2.13433073,0,0,0,0,0,0,70.45454545,31.82272727,0.229090909,0.065454545,0,0,0,0,0,0,0
2017-03-06 18:00:00,25.79903138,2.13433073,0,0,0,0,0,0,0,25.90909091,30.72727273,0.065454545,0,0,0,0,0,0,0,0
2017-03-06 18:30:00,2.13433073,0,0,0,0,0,0,0,0,2.181818182,29.98181818,0,0,0,0,0,0,0,0,0
2017-03-06 19:00:00,0,0,0,0,0,0,0,0,0,0,29.90909091,0,0,0,0,0,0,0,0,0
2017-03-06 19:30:00,0,0,0,0,0,0,0,0,0,0,29.67272727,0,0,0,0,0,0,0,0,0
2017-03-06 20:00:00,0,0,0,0,0,0,0,0,0,0,29.31818182,0,0,0,0,0,0,0,0,0
2017-03-06 20:30:00,0,0,0,0,0,0,0,0,0,0,28.94545455,0,0,0,0,0,0,0,0,0
2017-03-06 21:00:00,0,0,0,0,0,0,0,0,0,0,28.7,0,0,0,0,0,0,0,0,0
2017-03-06 21:30:00,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,0,0,0,0,0,0
2017-03-06 22:00:00,0,0,0,0,0,0,0,0,0,0,28.36363636,0,0,0,0,0,0,0,0,0
2017-03-06 22:30:00,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0,0
2017-03-06 23:00:00,0,0,0,0,0,0,0,0,0,0,28.15454545,0,0,0,0,0,0,0,0,0
2017-03-06 23:30:00,0,0,0,0,0,0,0,0,0,0,28.11818182,0,0,0,0,0,0,0,0,0
2017-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,28.05454545,0,0,0,0,0,0,0,0,0
2017-03-07 00:30:00,0,0,0,0,0,0,0,0,0,0,28.01818182,0,0,0,0,0,0,0,0,0
2017-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,27.98181818,0,0,0,0,0,0,0,0,0
2017-03-07 01:30:00,0,0,0,0,0,0,0,0,0,0,27.81818182,0,0,0,0,0,0,0,0,0
2017-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0
2017-03-07 02:30:00,0,0,0,0,0,0,0,0,2.590788635,0,27.72727273,0,0,0,0,0,0,0,0,0
2017-03-07 03:00:00,0,0,0,0,0,0,0,2.590788635,32.39190453,0,27.73636364,0,0,0,0,0,0,0,0,0.065454545
2017-03-07 03:30:00,0,0,0,0,0,0,2.590788635,32.39190453,107.4931019,0,27.78181818,0,0,0,0,0,0,0,0.065454545,0.534545455
2017-03-07 04:00:00,0,0,0,0,0,2.590788635,32.39190453,107.4931019,202.2530383,0,27.8,0,0,0,0,0,0,0.065454545,0.534545455,1.167272727
2017-03-07 04:30:00,0,0,0,0,2.590788635,32.39190453,107.4931019,202.2530383,292.4066413,0,27.75454545,0,0,0,0,0,0.065454545,0.534545455,1.167272727,1.898181818
2017-03-07 05:00:00,0,0,0,2.590788635,32.39190453,107.4931019,202.2530383,292.4066413,430.2030802,0,27.70909091,0,0,0,0,0.065454545,0.534545455,1.167272727,1.898181818,2.770909091
2017-03-07 05:30:00,0,0,2.590788635,32.39190453,107.4931019,202.2530383,292.4066413,430.2030802,435.3789269,0,27.60121212,0,0,0,0.065454545,0.534545455,1.167272727,1.898181818,2.770909091,2.607272727
2017-03-07 06:00:00,0,2.590788635,32.39190453,107.4931019,202.2530383,292.4066413,430.2030802,435.3789269,428.4978444,0,27.54541667,0,0,0.065454545,0.534545455,1.167272727,1.898181818,2.770909091,2.607272727,2.454545455
2017-03-07 06:30:00,2.590788635,32.39190453,107.4931019,202.2530383,292.4066413,430.2030802,435.3789269,428.4978444,459.8488169,2.636363636,27.80511364,0,0.065454545,0.534545455,1.167272727,1.898181818,2.770909091,2.607272727,2.454545455,3
2017-03-07 07:00:00,32.39190453,107.4931019,202.2530383,292.4066413,430.2030802,435.3789269,428.4978444,459.8488169,394.8950189,32.36363636,28.09090909,0.065454545,0.534545455,1.167272727,1.898181818,2.770909091,2.607272727,2.454545455,3,2.618181818
2017-03-07 07:30:00,107.4931019,202.2530383,292.4066413,430.2030802,435.3789269,428.4978444,459.8488169,394.8950189,718.5912235,109.2272727,28.54545455,0.534545455,1.167272727,1.898181818,2.770909091,2.607272727,2.454545455,3,2.618181818,4.647272727
2017-03-07 08:00:00,202.2530383,292.4066413,430.2030802,435.3789269,428.4978444,459.8488169,394.8950189,718.5912235,679.9777064,206.8181818,28.90909091,1.167272727,1.898181818,2.770909091,2.607272727,2.454545455,3,2.618181818,4.647272727,4.614545455
2017-03-07 08:30:00,292.4066413,430.2030802,435.3789269,428.4978444,459.8488169,394.8950189,718.5912235,679.9777064,532.7375006,292.6363636,29.56363636,1.898181818,2.770909091,2.607272727,2.454545455,3,2.618181818,4.647272727,4.614545455,3.709090909
2017-03-07 09:00:00,430.2030802,435.3789269,428.4978444,459.8488169,394.8950189,718.5912235,679.9777064,532.7375006,576.8646656,440.3636364,30.43636364,2.770909091,2.607272727,2.454545455,3,2.618181818,4.647272727,4.614545455,3.709090909,4.025454545
2017-03-07 09:30:00,435.3789269,428.4978444,459.8488169,394.8950189,718.5912235,679.9777064,532.7375006,576.8646656,737.3004523,427.2727273,30.63636364,2.607272727,2.454545455,3,2.618181818,4.647272727,4.614545455,3.709090909,4.025454545,4.549090909
2017-03-07 10:00:00,428.4978444,459.8488169,394.8950189,718.5912235,679.9777064,532.7375006,576.8646656,737.3004523,727.1080714,413.0909091,30.64545455,2.454545455,3,2.618181818,4.647272727,4.614545455,3.709090909,4.025454545,4.549090909,4.516363636
2017-03-07 10:30:00,459.8488169,394.8950189,718.5912235,679.9777064,532.7375006,576.8646656,737.3004523,727.1080714,625.2908708,441.0454545,31.26363636,3,2.618181818,4.647272727,4.614545455,3.709090909,4.025454545,4.549090909,4.516363636,3.785454545
2017-03-07 11:00:00,394.8950189,718.5912235,679.9777064,532.7375006,576.8646656,737.3004523,727.1080714,625.2908708,573.483767,360,31.05454545,2.618181818,4.647272727,4.614545455,3.709090909,4.025454545,4.549090909,4.516363636,3.785454545,3.654545455
2017-03-07 11:30:00,718.5912235,679.9777064,532.7375006,576.8646656,737.3004523,727.1080714,625.2908708,573.483767,477.2946809,713.6363636,31.69090909,4.647272727,4.614545455,3.709090909,4.025454545,4.549090909,4.516363636,3.785454545,3.654545455,2.956363636
2017-03-07 12:00:00,679.9777064,532.7375006,576.8646656,737.3004523,727.1080714,625.2908708,573.483767,477.2946809,387.936062,687,32,4.614545455,3.709090909,4.025454545,4.549090909,4.516363636,3.785454545,3.654545455,2.956363636,2.072727273
2017-03-07 12:30:00,532.7375006,576.8646656,737.3004523,727.1080714,625.2908708,573.483767,477.2946809,387.936062,289.6098748,510.4545455,32.07272727,3.709090909,4.025454545,4.549090909,4.516363636,3.785454545,3.654545455,2.956363636,2.072727273,0.632727273
2017-03-07 13:00:00,576.8646656,737.3004523,727.1080714,625.2908708,573.483767,477.2946809,387.936062,289.6098748,196.3097467,562.3636364,32.05,4.025454545,4.549090909,4.516363636,3.785454545,3.654545455,2.956363636,2.072727273,0.632727273,0.447272727
2017-03-07 13:30:00,737.3004523,727.1080714,625.2908708,573.483767,477.2946809,387.936062,289.6098748,196.3097467,72.59283879,738.2727273,32.53636364,4.549090909,4.516363636,3.785454545,3.654545455,2.956363636,2.072727273,0.632727273,0.447272727,0.283636364
2017-03-07 14:00:00,727.1080714,625.2908708,573.483767,477.2946809,387.936062,289.6098748,196.3097467,72.59283879,30.31626677,731.4545455,33.13181818,4.516363636,3.785454545,3.654545455,2.956363636,2.072727273,0.632727273,0.447272727,0.283636364,0.087272727
2017-03-07 14:30:00,625.2908708,573.483767,477.2946809,387.936062,289.6098748,196.3097467,72.59283879,30.31626677,3.445251255,624.0909091,33.07272727,3.785454545,3.654545455,2.956363636,2.072727273,0.632727273,0.447272727,0.283636364,0.087272727,0.010909091
2017-03-07 15:00:00,573.483767,477.2946809,387.936062,289.6098748,196.3097467,72.59283879,30.31626677,3.445251255,0,574.9090909,32.7,3.654545455,2.956363636,2.072727273,0.632727273,0.447272727,0.283636364,0.087272727,0.010909091,0
2017-03-07 15:30:00,477.2946809,387.936062,289.6098748,196.3097467,72.59283879,30.31626677,3.445251255,0,0,476.9090909,32.49545455,2.956363636,2.072727273,0.632727273,0.447272727,0.283636364,0.087272727,0.010909091,0,0
2017-03-07 16:00:00,387.936062,289.6098748,196.3097467,72.59283879,30.31626677,3.445251255,0,0,0,388.6363636,33.20909091,2.072727273,0.632727273,0.447272727,0.283636364,0.087272727,0.010909091,0,0,0
2017-03-07 16:30:00,289.6098748,196.3097467,72.59283879,30.31626677,3.445251255,0,0,0,0,289.7272727,32.75454545,0.632727273,0.447272727,0.283636364,0.087272727,0.010909091,0,0,0,0
2017-03-07 17:00:00,196.3097467,72.59283879,30.31626677,3.445251255,0,0,0,0,0,197.4545455,32.35454545,0.447272727,0.283636364,0.087272727,0.010909091,0,0,0,0,0
2017-03-07 17:30:00,72.59283879,30.31626677,3.445251255,0,0,0,0,0,0,72.72727273,31.25454545,0.283636364,0.087272727,0.010909091,0,0,0,0,0,0
2017-03-07 18:00:00,30.31626677,3.445251255,0,0,0,0,0,0,0,30.81818182,30.27272727,0.087272727,0.010909091,0,0,0,0,0,0,0
2017-03-07 18:30:00,3.445251255,0,0,0,0,0,0,0,0,3.590909091,29.93636364,0.010909091,0,0,0,0,0,0,0,0
2017-03-07 19:00:00,0,0,0,0,0,0,0,0,0,0,29.60909091,0,0,0,0,0,0,0,0,0
2017-03-07 19:30:00,0,0,0,0,0,0,0,0,0,0,29.39090909,0,0,0,0,0,0,0,0,0
2017-03-07 20:00:00,0,0,0,0,0,0,0,0,0,0,29.20909091,0,0,0,0,0,0,0,0,0
2017-03-07 20:30:00,0,0,0,0,0,0,0,0,0,0,28.94545455,0,0,0,0,0,0,0,0,0
2017-03-07 21:00:00,0,0,0,0,0,0,0,0,0,0,28.8,0,0,0,0,0,0,0,0,0
2017-03-07 21:30:00,0,0,0,0,0,0,0,0,0,0,28.70909091,0,0,0,0,0,0,0,0,0
